index,video_id,title,publishedat,channelid,channeltitle,category,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
166738,Sgi-lz6tUBM,ICH KAUFE EIN PFERD  ALBTRAUM,2022-11-19,UC06uYgf5-wfdLpWH6ZGp9Rg,Hella Gabbert,People & Blogs,2022-11-20,Palomino|Gollum|Shetty|Hella Gabbert|Fail|Turnierpferd|Stallleben|FMA|Stall FMA|Golum|Reiterhof|eigener Hof|Pferdemädchen|Pferd|Reiten|Dressur|Springen,204858,10647,0,1282,https://i.ytimg.com/vi/Sgi-lz6tUBM/default.jpg,false,false
166739,VoZBy5dacKk,DARKO LAZIC x VOYAGE x RASTA  PISMO OFFICIAL VIDEO,2022-11-19,UC4PH8eYaYobiEYxnciJnuvQ,Two Louder TV,Music,2022-11-20,rasta|darko lazic|voyage|pismo|novo|official video|new song|pismo 2022|pismo novo|pismo 2022 pesma|two louder pismo,863210,52378,0,2260,https://i.ytimg.com/vi/VoZBy5dacKk/default.jpg,false,false
166740,xrlvgZZpzBQ,Der Maskenboss  GReeeN Vollversion,2022-11-19,UCNpP_PH0Uj8Ldc7INQ-ih_Q,Bulien Jam,Music,2022-11-20,Bulien Jam|Julien Bam|GReeeN|Green|greeen musikvideo|julien bam musikvideo|songs aus der Bohne|Der Maskenboss|Sido|Akt 3|bohne akt 3|julien bam song|vollversion|sido musikvideo|sido vollversion|maskenboss musikvideo|julien bam greeen|greeen song|sido maske|sido greeen|green sido|julien bam sido|bulien jam song|musikvideo|musik,390744,55862,0,1790,https://i.ytimg.com/vi/xrlvgZZpzBQ/default.jpg,false,false
166741,rb0bjyt1OD0,Tukoh Taka  Official FIFA Fan Festival Anthem  Nicki Minaj Maluma  Myriam Fares FIFA Sound,2022-11-18,UCpcTrCXblq78GZrTUTLWeBw,FIFA,Sports,2022-11-20,Nicki Minaj|Nicki|Minaj|Maluma|Myriam Fares|Myriam|Fares|Music|FIFA World Cup|Music Video|World Cup Song|World Cup Music|World Cup Music Video|musica|world cup|world cup theme tune|world cup theme song|world cup song|qatar world cup theme song|Football|FIFA|official|Soccer|Futbol|Futebol|Fußball|Fussball|Calcio|Voetbal|كرة فوتبول|गल|वरलड कप|सकलस|फटबल|Gol|Piala Dunia|Mendribel Bola|Keterampilan|ไดประต|ชงแชมปโลก|ฟตบอล|ทกษะ|officialsoundtrack|soundtrack,8867101,247460,0,42294,https://i.ytimg.com/vi/rb0bjyt1OD0/default.jpg,false,false
166742,MaYdgxXmM4s,Wenn freie Entfaltung auf gefährliche Weltanschauung trifft Waldorfschulen  ZDF Magazin Royale,2022-11-18,UCNNEMxGKV1LsKZRt4vaIbvw,ZDF MAGAZIN ROYALE,Entertainment,2022-11-20,Jan Böhmermann|Neo Magazin Royale|neo magazin|zdf|zdf magazin|zdf magazin royale|waldorfschule|waldorfpädagogik|schulsystem|schulsystem deutschland|bildungspolitik,907162,30239,0,2862,https://i.ytimg.com/vi/MaYdgxXmM4s/default.jpg,false,false
166743,NV2-pGwm8Sg,Lippes Leselust  Staffel 3  Folge 1 Jürgen von der Lippe und Torsten Sträter,2022-11-18,UCBZXnHidY0rYhDprCBXNo9A,Jürgen von der Lippe,Comedy,2022-11-20,Jürgen|von|der|lippe|torsten sträter|lesung,187330,5001,0,249,https://i.ytimg.com/vi/NV2-pGwm8Sg/default.jpg,false,false
166744,C5QdL953iII,Dieses erstaunliche Rezept meiner Freundin aus Amerika Ich kann jeden Tag kochen Sehr lecker,2022-11-14,UCOaIBTo1-yp31gJbOezVbKg,Herzhaft und lecker,People & Blogs,2022-11-20,Herzhaft und lecker|Herzhaft und lecker Abendessen|asmr cooking|kochen|essen|herzhaft|kochrezept|asmr|rezept|rezepte|asmr eating|wie man kocht|ytccon|einfach und köstlich|kreatives rezept|Abendessen|köstliches abendessenrezept|einfaches pasta rezept|cooking|hühnchen|hähnchenschenkel|billiges rezept|chicken recipes|recipe|recipes|chicken|chicken thighs|how to make|chicken thigh recipes|hühnchen rezepte|dinner,189757,1906,0,79,https://i.ytimg.com/vi/C5QdL953iII/default.jpg,false,false
166745,7g1j1QzUNmI,7 vs Wild Panama  Die erste Nacht  Folge 4,2022-11-16,UCSyAFJ6cmgYabA0RfPCNuzA,Fritz Meinecke,Travel & Events,2022-11-20,7 vs wild panama|7 vs wild panama nacht|7 vs wild staffel 2|7 vs wild 4|7 vs Wild Panama  Die erste Nacht | Folge 4,7126374,333724,0,16460,https://i.ytimg.com/vi/7g1j1QzUNmI/default.jpg,false,false
166746,gae0xkdia44,Lohnt sich das McDonalds Monopoly Gewinnspiel 2022 Experiment,2022-11-19,UCc1mI4jmjd7jE4nG9EzCCYg,SELTIX,Entertainment,2022-11-20,Lohnt sich das McDonalds Monopoly Gewinnspiel 2022 Experiment|seltix|mcdonalds|monopoly|monopoly 2022|gewinnspiel|gewinnspiele|shirin david|mcdonalds 2022,142655,12712,0,384,https://i.ytimg.com/vi/gae0xkdia44/default.jpg,false,false
166747,vGvFTHOavhc,Korruption Homophobie Ausbeutung Endlich startet die WM in Katar  heuteshow vom 18112022,2022-11-18,UCFqcNI0NaAA21NS9W3ExCRg,ZDF heuteshow,Comedy,2022-11-20,heute show|ZDF|heuteshow|2022|ganze sendung|oliver welke|katar|doha|wm|fifa|dfb|fußballsfans|bahn|homophobie|gisa flake|stadion|dennis knossalla|korruption|bestechung|fc bayern|weltmeisterschaft|fußball,829027,19509,0,1920,https://i.ytimg.com/vi/vGvFTHOavhc/default.jpg,false,false
166748,nhIKNEEd9vs,Juju  Nie wieder sehen OFFICIAL VIDEO,2022-11-17,UCiVgss8MLYId7UGEEcDXQQA,jujuvierundvierzig,Music,2022-11-20,Juju|SXTN|jujuvierundvierzig|vermissen|hi babe|intro|hi baby|rap|hiphop|deutschrap|juju nie wieder sehen|juju will dich nie wieder sehen|juju ich will dich nie wieder sehen|jujuvierundvierzig nie wieder sehen|nie wieder sehen|juju wdnws|wdnws|ich will dich nie wieder sehen|will dich nie wieder sehen|juju neuer song|juju neue single|juju ex freund|ex freund|deutschrap songs|deutschrap lieder|neue deutschrap lieder|juju nie wieder|nie wieder|juju sehen|sehen,380437,21972,0,1615,https://i.ytimg.com/vi/nhIKNEEd9vs/default.jpg,false,false
166749,NtuTYGt2bvs,Max Görner vs Moritz Hans am Mount Midoriyama  Ninja Warrior Germany 2022,2022-11-18,UC2w2teNMpadicMg3Sd_yiyg,RTL,Entertainment,2022-11-20,Television|RTL|RTL Television|RTLTelevisionGmbH|TVNOW|Ninja Warrior|Ninja Warrior Germany|Frank Buschmann|Buschi|Jan Köppen|Laura Wontorra|Parcours|Parcour|Benni Grams|Oliver Edelmann|Mount Midoriyama|Sladi Djublabic|Moritz Hans|Ninja Warrior Germany Kids|Allstars|Duell|RTL plus|RTLplus|RTL|RTL |René Casselly|RTL Plus|TV NOW|tvnowde|Stream|Streaming|TV|Sender|rtlpluscom|RTL Nau|Daniel Hock|Big Bounce|4 Nationen Special|Finale|Max Görner,70495,614,0,124,https://i.ytimg.com/vi/NtuTYGt2bvs/default.jpg,false,false
166750,xIR1q2Q5QaM,Für das neue OpenWorldSpiel Hogwarts Legacy müsst ihr kein HarryPotterProfi sein,2022-11-19,UC6C1dyHHOMVIBAze8dWfqCw,GameStar,Gaming,2022-11-20,spiele|game|gameplay|games|gamestar|Hogwarts Legacy|Hogwarts Legacy Vorschau|Hogwarts Legacy Gameplay|Hogwarts Legacy Preview|Hogwarts Legacy Gamestar|Hogwarts Legacy Spiel|Hogwarts Legacy Game|Open World|Harry Potter|Harry Potter Spiel,227675,5490,0,560,https://i.ytimg.com/vi/xIR1q2Q5QaM/default.jpg,false,false
166751,mxGHWili4Co,Brand auf Rostocker Weihnachtsmarkt,2022-11-18,UCI4Xqk2lTUX2_CxtPXMZK1w,MV1  Heimat bewegt,Entertainment,2022-11-20,MV1|Mecklenburg|Vorpommern|Fernsehen,106566,0,0,43,https://i.ytimg.com/vi/mxGHWili4Co/default.jpg,false,true
166752,ZUF13nAU5Ao,Herbert Grönemeyer  Deine Hand Offizielles Musikvideo,2022-11-18,UCsHhV4ETGqsNY2Su0Y8A5Lg,GroenemeyerVEVO,Music,2022-11-20,antonin pevny|das ist los|deine hand|der held|der weg|deutsch|groenemeyer|herbert groenemeyer|herbert grönemeyer|mensch|musikvideo|männer|pop|tumult|wetten dass,82803,2953,0,260,https://i.ytimg.com/vi/ZUF13nAU5Ao/default.jpg,false,false
166753,UhbixyxgsiU,Lil Uzi Vert  Just Wanna Rock Official Music Video,2022-11-18,UCqwxMqUcL-XC3D9-fTP93Mg,LIL UZI VERT,Music,2022-11-20,Lil|Uzi|Vert|Lil Uzi Vert|Eternal Atake|Money Longer|LUV|Futsal Shuffle|That Way|Sanguine Paradise|XO Tour Life|XO Tour Llif3|Luv Is Rage|Luv is Rage 2|The Perfect LUV Tape|Worldstar|Akadmiks|Philly|Rap|Hip Hop|Atlantic Records|Generation Now|Roc Nation|nwE_BsjBSUw|New Patek|Je2OItlb4pYedit|PLUTO X BABY PLUTO|PLUTO|Lil Uzi Vert Future|Lil Uzi Vert Future Pluto x Baby Pluto|Future|Future Pluto|Baby Pluto|Just Wanna Rock|Uzi Just Wanna Rock,4650415,375026,0,20558,https://i.ytimg.com/vi/UhbixyxgsiU/default.jpg,false,false
166803,mMaBVfIedFw,Who Took The First Selfie,2022-11-17,UC6nSFpj9HTCZ5t-N3Rm3-HA,Vsauce,Entertainment,2022-11-20,None,1173688,124522,0,7025,https://i.ytimg.com/vi/mMaBVfIedFw/default.jpg,false,false
166754,b9zX431p5-4,Xhensila x Kidda  Me do Official Video,2022-11-18,UCFskFZd4p-YT2v_2ENhDIDQ,Xhensila Myrtezaj,Music,2022-11-20,xhensila|kidda|xhensila kidda|me do|xhensila me do|kidda me do|xhensla kidda me do|xhensila myrtezaj|xhensila noizy|xhensila elgit doda|yll limani|xhensila noizy edhe nje nate|don xhoni era istrefi|dafina zeqiri alban skenderaj|butrint imeri tayna|lluni ledri vula|romeo ermal fejzullahu|majk bardhi|don xhoni|dafina zeqiri|hitet shqip|hite shqip|hite shqip 2022|top hitet me te reja 2022|hitet e reja 2022|hitet e reja|kenget me te reja 2022,683690,15504,0,487,https://i.ytimg.com/vi/b9zX431p5-4/default.jpg,false,false
166755,dRvEJYN5tJo,Der Katar Song,2022-11-18,UCkBoq9BF-2fIdU4qWeZ5ogg,WUMMS,Sports,2022-11-20,Blatter|FIFA|Infantino|Katar|Lied|Musik|Qatar 2022|Song|WM 2022|WUMMS|Weltmeisterschaft|funk,260694,14223,0,488,https://i.ytimg.com/vi/dRvEJYN5tJo/default.jpg,false,false
166756,YIV5Sv0-lRQ,PINGUIN MAKEUP CHALLENGE  Wir haben Streit,2022-11-18,UCgwXgU3drCeiZF42f8IdN9w,Paula Wolf,Entertainment,2022-11-20,Paula Wolf|paulawwolf|paula makeup|makeup challenge|paulawwolf makeup|merch|shop|pinguin,100610,4837,0,360,https://i.ytimg.com/vi/YIV5Sv0-lRQ/default.jpg,false,false
166757,zbVz7_OJNsQ,Nachtstreife  Suche in der Dunkelheit  Folge 2Staffel 2  SWR Doku,2022-11-18,UCK6jlnWA8t-XgUxwZJJHkQA,SWR Doku,People & Blogs,2022-11-20,nachtstreife folge 2|Nachtstreife Staffel 2|Polizei|Polizeikommissar|Altstadtwache|Neustadtwache Polizeipräsidium Mainz|Altstadt|Neustadt|Verbrechen|Randale|Tumult|Aggressivität|Club|Disko|Nachtleben|Tod|Leiche|Ermittlung|Mord|Nachtstreife|Rausch|SWR Doku|Doku|betrifft SWR|SWR Filme auf dem Dokukanal|ARD Dokus|Dokus Das Erste|7 Tage|Mensch Leute|Suche in der Dunkelheit,184050,4618,0,301,https://i.ytimg.com/vi/zbVz7_OJNsQ/default.jpg,false,false
166758,RhXwRgzCH_Q,DUBAI URLAUB MIT WILLY JORDAN  CO  TAG 1 Pool Club  Co VLOG 117,2022-11-18,UCZT5lsEOYARvyvmrtJ4WAwA,SidneyEweka,Travel & Events,2022-11-20,sidneyeweka|sidney|eweka|sidney eweka|sidneyfriede|sidney friede|fifa 21|sidney eliasn97|sidney elias|sidney fifa 21|sidney younited|younited fifa 21|sidney vlog|sidney reaction|ELIGELLA|ELIASN97|ELI|eligella|eliasn97|eli|willy|niklas wilson|niklas sommer|999sid|999 sid|elias n 97|eli gella|elias n97|hertha|hertha bsc|berlin|vlog|vlogs|fifa 22|FIFA22|FIFA 22|fokus|FOKUS,328731,33062,0,517,https://i.ytimg.com/vi/RhXwRgzCH_Q/default.jpg,false,false
166759,MSOcg_Gdp0o,ICH GESTEHE BESTER FREUNDIN MEINE GEFÜHLE ,2022-11-18,UCohIj7b2UFPAZ_kI_xdbqXg,Mike Vallas,Entertainment,2022-11-20,mike vallas|tiktok|tiktoker|lisaueb|lisaübelsbacher|mikevallas|vallas|mike tiktok|mike vallas vlogs|mike vlogs|vallas vlogs|deutsche tiktoker|hannah tulnik|hannah tiktok|aditotoro|hanna tulnik|liebe|gefühle|romantik|love|love island|antrag|überraschung,65714,3976,0,112,https://i.ytimg.com/vi/MSOcg_Gdp0o/default.jpg,false,false
166760,cMyCewAO64I,Jeremy Fragrance Nicht ohne meinen Anzug  Promi Big Brother 2022  SAT1,2022-11-18,UCAIxXfTL1Kmbps2IwuQN6Dg,Sat1 Reality,Entertainment,2022-11-20,All|Bewohner|Clip|Highlight|Promi Big Brother|Promis|SAT1|Stars|Video|Weltall|Weltraum|großer Bruder|sat1|Überwachung|bb|promi big brother|promi bb|promi bb sat1|sat1 pbb|promi big brother promis|pbb promis|pbb wer ist dabei|pbb 2022 promis|pbb 2022 teilnehmer|pbb reality tv|pbb trash tv|pbb ganze folge|pbb sat1 gucken|pbb gucken|PBB 2022|Trailer|Jeremy Fragrance|Anzug|weißer Anzug,40233,628,0,198,https://i.ytimg.com/vi/cMyCewAO64I/default.jpg,false,false
166761,R4WQaCFNGTc,NINJA WARRIOR gegen Mexify  Fahrrad Simulator,2022-11-19,UCOzqhzAIw4JTJIMkDTfLnkg,Paluten,Gaming,2022-11-20,fahrrad simulator|paluten|mexify|ninja warrior|ninja warrior germany|descenders,350892,21122,0,425,https://i.ytimg.com/vi/R4WQaCFNGTc/default.jpg,false,false
166762,cmxdYwEMgGQ,Meine 1 HIGH END Koralle  ,2022-11-19,UCXELzSsB_XNXTWWWt1cE2IQ,izzi,Pets & Animals,2022-11-20,izzi|aquarium|meerwasser|mega aquarium|korallen|fische|fisch|salzwasser,46137,2369,0,75,https://i.ytimg.com/vi/cmxdYwEMgGQ/default.jpg,false,false
166763,j7Epa3kqf2M,Sarah Connor  Not So Silent Night Official Video,2022-11-18,UCedGoPtrfZUIpp3tc4qYceg,SarahConnorVEVO,Music,2022-11-20,NotSoSilentNight|OfficialVideo|SarahConnor,53557,1623,0,203,https://i.ytimg.com/vi/j7Epa3kqf2M/default.jpg,false,false
166764,ddeI40hJVqs,Absolutes Chaos  unsere ersten DIAMANTEN  Minecraft Flucht 4 03,2022-11-17,UCfWtqPyBMG_7i33OeeNsZZw,GermanLetsPlay,Gaming,2022-11-20,Minecraft|Mine|Craft|Minecraft Flucht|Minecraft Flucht 4|Flucht|Minecraft Lets Play|Lets Play Minecraft|Lets Play Minecraft|Minecraft Lets Play|1192|Warden|GermanLetsPlay|Paluten,297921,28780,0,772,https://i.ytimg.com/vi/ddeI40hJVqs/default.jpg,false,false
166765,_CsuwFd4r98,Tzanca Uraganu ft Florin Salam  Regii NFT,2022-11-18,UCiebKrTZGBhBqWQRNtQqwoA,Tzanca Uraganu,Music,2022-11-20,None,360321,19914,0,519,https://i.ytimg.com/vi/_CsuwFd4r98/default.jpg,false,false
166766,soaRRE5Ap8g,Meine Meinung zum neuen CSGO Update,2022-11-19,UCg2mZSWkyA40zrpBFZsOR5Q,TrilluXe,Gaming,2022-11-20,csgo neues update|csgo trilluxe neues csgo update funny moments|csgo dust2 active duty|csgo anubis active duty mappool|csgo awp changes|csgo m4a1s changes,63346,7193,0,323,https://i.ytimg.com/vi/soaRRE5Ap8g/default.jpg,false,false
166767,bWkW5zsFkmk,Bundeswehr Härtetest für die Panzercrew  Die Nordreportage  NDR Doku,2022-11-17,UCTPAHk1b-h-WGQn9cfGlw2Q,NDR Doku,People & Blogs,2022-11-20,Armee|Ausbildung|Beruf|Bundeswehr|Doku|Dokumentation|Ernstfall|Krieg|Munster|Niedersachsen|Panzer|Politik|Reportage|Soldaten|Soldatinnen|Stützpunkt,632116,7675,0,1700,https://i.ytimg.com/vi/bWkW5zsFkmk/default.jpg,false,false
166768,cAIlEQ7X1Ec,Eddin Weil ich muss prod by Perino  Angelo Official Video,2022-11-17,UCsU41EpwqEpIGv82whCqXUA,Eddin 717,Music,2022-11-20,edin|eddin|dafürdich|da für dich|eddin da für dich|kurz vor 6|eddin kurz vor 6|eddin nicht echt|edin nicht echt|eddin warum|edin warum|eddin rap|rap|deutschrap|freitag 0 uhr|release|newcomer deutschrap|sonymusic|poprap|rapper|eddin717|edin717|eddin i ke harru|edin i ke harru|eddin ikeharru|edin i ke haru|717|berlin rapper|eddin newcomer|rap musik|capital bra|samra|berlin|donnerstag 2359|eddin rapper|edin rapper|eddin weil ich muss|eddin du fehlst,193003,13283,0,655,https://i.ytimg.com/vi/cAIlEQ7X1Ec/default.jpg,false,false
166769,j60fj8kkZ50,Notfall Einsatz des 7vsWild Medical Teams,2022-11-18,UCdTt6nTzvK96D6TDCGEBkSg,DAVE,Entertainment,2022-11-20,Dave|friedrich,1492567,86320,0,1944,https://i.ytimg.com/vi/j60fj8kkZ50/default.jpg,false,false
166770,7z8DO1KhPFo,MURDER DRONES  Episode 2 Heartbeat,2022-11-18,UCn_FAXem2-e3HQvmK-mOH4g,GLITCH,Film & Animation,2022-11-20,meta runner|glitch productions|funny|video game|webtoon|cartoon|3d animation|animation|2d animation|3d art|animated web series|web series|online animation|newgrounds|nintendo|fortnite|minecraft|smg4|mario|supermarioglitchy4|anime|western shounen|naruto|my hero academia|zelda|glitch,1260308,95802,0,11609,https://i.ytimg.com/vi/7z8DO1KhPFo/default.jpg,false,false
166771,xjy_SIas1WA,Natalie Jane  AVA Lyric Video,2022-11-18,UCSofeyaJWOs2rIuaWDDt6kA,NatalieJaneVEVO,Music,2022-11-20,Natalie|Jane|AVA|Lyric|Video|10K|ProjectsCapitol|Records|Pop|Natalie Jane|Natalie Jane AVA|Natalie Jane TikTok|Who the fuck is AVA|AVA tiktok song|natalie ava tiktok|natalie jane mentally cheating|natalie jane seven|little miss mentally cheating|natalie jane seven tiktok|mentally cheating|seven tiktok|crazy gnarls barkley cover|crazy natalie jane cover|crazy cover tiktok gnarls barkley|ceelo green crazy cover tiktok,464235,30380,0,619,https://i.ytimg.com/vi/xjy_SIas1WA/default.jpg,false,false
167447,esQyYGezS7c,The world depends on a collection of strange items Theyre not cheap,2022-11-19,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,Education,2022-11-23,veritasium|science|physics,2453782,89025,0,5579,https://i.ytimg.com/vi/esQyYGezS7c/default.jpg,false,false
166772,jVOuBBDdfP8,Bin ich wirklich deine Mutter Alle Outtakes  Knallerfrauen mit Martina Hill,2022-11-17,UCWCIIJRQImUtolnWZjcSB7Q,Knallerfrauen,Entertainment,2022-11-20,Outtake|Outtakes|Fail|Fails|lachen|Set|Am Set|Schauspieler|Plan|nach Plan|nach Plan verlaufen|nicht nach Plan verlaufen|Martina Hill|Knallerfrauen|Sketch|Comedy|Martina Hill Comedy|Typisch Frau|martina hill best of|Lustige Videos|sat1|Parodie|Parody|German Comedy|fun|funny|funny clips|irony|Beziehung|Family|sexy|sexy jokes|ganze folge,144954,338,0,17,https://i.ytimg.com/vi/jVOuBBDdfP8/default.jpg,false,false
166773,KRDXjvf2ckw,Starker Bruno Portugiesen auch ohne CR7 in WMForm Portugal  Nigeria 40  Friendlies  DAZN,2022-11-17,UC-UQNye_z8EqecFJluZ1PxQ,DAZN Länderspiele,Sports,2022-11-20,Bruno Fernandes|Fernandes|Portugal|Nigeria|Portugal Nigeria|Portugal vs Nigeria|Portugal  Nigeria|vs|Portugal Nigeria 4 0|Portugal vs Nigeria 40|Portugal  Nigeria 40|Friendlies|Friendlies Highlights|Friendlies DAZN|DAZN Friendlies|DAZN|Highlights Friendlies|DAZN Highlights|DAZN Highlights Friendlies|Friendlies Highlights DAZN|DAZN Länderspiele,458665,7999,0,627,https://i.ytimg.com/vi/KRDXjvf2ckw/default.jpg,false,false
166774,2up37wLocVU,YUNG HURN ft SKRT COBAIN  ELFBAR PROD SKRT COBAIN OFFICIAL VIDEO,2022-11-17,UCxGy3tfNGosx0y3CjxMWAXQ,YUNG HURN OFFICIAL,Music,2022-11-20,None,143110,12085,0,960,https://i.ytimg.com/vi/2up37wLocVU/default.jpg,false,false
166775,ChxUqoK3ils,What 3 straight days of God of War Ragnarok looks like,2022-11-18,UCd9TUql8V7J-Xy1RNgA7MlQ,zanny,Gaming,2022-11-20,None,518481,39404,0,1412,https://i.ytimg.com/vi/ChxUqoK3ils/default.jpg,false,false
166776,I9zABTuKw34,KNOSSI VS TODESBAUM  BIOLOGE reagiert auf 7 VS WILD  Folge 2  Robert Marc Lehmann,2022-11-16,UCPzVjl-zc4pQlkqoVKLa-Tw,Robert Marc Lehmann  Mission Erde,Education,2022-11-20,Robert Marc Lehmann|Dave|7 vs Wild|Behind the Scenes|Staffel 2|Fritz Meiecke|Knossi|Starletnova|Bulletproof|Sabrina Outdoor|Saschahuber|Joris|robert marc lehmann 7 vs wild folge 2|robert marc lehmann fritz meinecke|robert marc lehmann 7 vs wild|7 vs wild behind the scenes|7 vs wild staffel 2|7 vs Wild Panama  Tödliches Paradies | Folge 2,410586,13265,0,660,https://i.ytimg.com/vi/I9zABTuKw34/default.jpg,false,false
166777,5k3JIhT8aMw,ich ERÖFFNE ein AUTOHAUS in GTA 5 RP iCrimax Customs,2022-11-19,UCaR5mgH9aZkswPQtjZ4DktA,iCrimax,Gaming,2022-11-20,fortnite|fortnite battle royale|fortnite update|fortnite new|fortnite legendary|fortnite win|victory royale|icrimax|fortnite icrimax|fortnite gaming|gta 5 rp|roleplay|gta 5 roleplay,231999,12083,0,870,https://i.ytimg.com/vi/5k3JIhT8aMw/default.jpg,false,false
166778,Vp3vvfrr_0A,My Doctors Life  Tagebuch einer Ärztin die aussteigt  Close Up  Doku,2022-11-17,UCCljzsYpepeNeY-nKPBKnhA,hrfernsehen,News & Politics,2022-11-20,arzt|ärztin|ärztin werden|ärztin doku|ärztin aus leidenschaft|krankenhaus doku|krankenhaus in deutschland|krankenhaus doku 2022|pflegeberuf doku|arztberuf aufgeben|arbeitsbedingungen krankenhaus|arbeitsbedingungen|klinik alltag|klinikalltag doku|kranker klinikalltag|am limit|ärzte am limit|guten job aufgeben|fachkräftemangel in deutschland|fachkräftemangel branchen|fachkräftemangel 2022|pflegenotstand doku|gesundheitssystem deutschland|gesundheitssystem,242808,6086,0,1223,https://i.ytimg.com/vi/Vp3vvfrr_0A/default.jpg,false,false
166779,P65tI0SOnY8,Eilish No 2,2022-11-18,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,Music,2022-11-20,None,568885,91554,0,7049,https://i.ytimg.com/vi/P65tI0SOnY8/default.jpg,false,false
166780,RbwEOGUzvxc,JAMULE x FOURTY  PLAYLIST  PROD BY JUHDEE Official Video,2022-11-17,UCAbiUl42boUt6vUL019r9Bw,LifeisPainTv,Music,2022-11-20,Jamule Fourty Playlist|Jamule|Fourty|Playlist|Jamule Fourty|Jamule Playlist|Fourty Playlist|Jamule Fourty Playlist reaction|Jamule Fourty Kids with attitude|Jamule Fourty 2000 euro|Jamule Fourty pa sports|pa sports|jamule forty kissenschlacht|jamule forty kredibil|Kids with Attitude|Jamule Fourts KWA|Kredibil|Jamule Kredibil|kids with attitude|jamule mit fourty|jamule fourty work it|jamule fourty album|jamule album|work it jamule|jamule deutschrap,100501,5849,0,231,https://i.ytimg.com/vi/RbwEOGUzvxc/default.jpg,false,false
166781,Tz0qzuxfBag,Heftiges Schneetreiben und winterliche Straßenverhältnisse,2022-11-18,UCEHSAhzItg3sMONXAewVRpg,WetterOnline,Science & Technology,2022-11-20,Wetter|Wetterbericht|Wettervorhersage|Wetter für Deutschland|Wettertrend|Wetteraussichten|Wie wird das Wetter|Wetter heute|Deutschland,39628,427,0,132,https://i.ytimg.com/vi/Tz0qzuxfBag/default.jpg,false,false
166782,ThBgGkNDoTw,1986zig  Muss weh tun Offizielles Musikvideo,2022-11-17,UCtEI8wuUGSV-WsmE_i0__vA,1986zig,Music,2022-11-20,1986zig|1986|1986zig muss weh tun|das leben muss weh tun|zweite chance|1986 zweite chance|1986 album|1986 muss weh tun|Das leben muss weh tun 1986zig|1986zig 1986 weh tun|Goldraub|keine pause|valium|kontra k|bozza|Silbermond|Samra|Album release|tiktok maskenmann,131887,7787,0,431,https://i.ytimg.com/vi/ThBgGkNDoTw/default.jpg,false,false
166783,_K-Ltb9Tz-0,UNDACAVA  SATIX  DRILLINGE Prod by Mikky Juic,2022-11-17,UCjmNFoBlrquo1mTionhe-cw,UNDACAVA,Music,2022-11-20,AK Ausserkontrolle|Jason|Pablokk|BOM|Gullydeckelbande|Echte Berliner|Chirok 471|Koushino|Satix|187 Strassenbande|Raf Camora|GZUZ|Bonez MC|Hood Blaq|Kolja Goldstein|Bushido|Farid Bang|Kollegah|Lopende Zacken|Berlin|Aggro TV|Sido|Fard|Du Maroc|Azzlacks|Kolja|Mocro|Mafia|Holland Geschäfte|Doku|Spiegel TV|Hells Angels|Rocker Bande|undacava|jason|undercover|bom|musik|hiphop|deutschrap|jayjo|s8|s8plus|plus|neukölln|wedding|kreuzberg|einbruch|kriminalität|blitzeinbruch,80005,6064,0,330,https://i.ytimg.com/vi/_K-Ltb9Tz-0/default.jpg,false,false
166784,_Z_QjWdJ93A,I became RICH in LEGO,2022-11-18,UCUU3GdGuQshZFRGnxAPBf_w,TD BRICKS,Entertainment,2022-11-20,lego|lego moc|lego mocs|lego creation|lego house|lego rich person|lego rich|lego meme|lego set|lego sets|lego tutorial|lego builder|lego star wars|lego minifigure|lego minifig|lego minifigures|legos|lego marvel|lego city|lego speed build|lego satisfying,1621021,57697,0,3738,https://i.ytimg.com/vi/_Z_QjWdJ93A/default.jpg,false,false
166785,auOUMROTbWg,OttoBulletproof reagiert auf 7 vs Wild Tote Haie im Krokodilgebiet,2022-11-17,UCGgJQ2RbUW99O_kVzlshvGg,OttoBulletproof,People & Blogs,2022-11-20,None,217355,7578,0,353,https://i.ytimg.com/vi/auOUMROTbWg/default.jpg,false,false
166786,NqXBACw8Am4,24H SURVIVAL MILITÄR HÖLLENMARSCH  Mega Marsch durch die Wildnis,2022-11-17,UCl5_liU7CWXwkGU3Vf3UGNQ,Sascha Huber,Entertainment,2022-11-20,survival|marsch|24 stunden|7 vs wild|militär|7vswild|bundesheer|bundeswehr|jägerbataillon|jägerbataillon 25|challenge,662400,43650,0,1318,https://i.ytimg.com/vi/NqXBACw8Am4/default.jpg,false,false
166787,KuXjwB4LzSA,But what is a convolution,2022-11-18,UCYO_jab_esuFRV4b17AJtAw,3Blue1Brown,Education,2022-11-20,Mathematics|three blue one brown|3 blue 1 brown|3b1b|3brown1blue|3 brown 1 blue|three brown one blue,401518,25490,0,1105,https://i.ytimg.com/vi/KuXjwB4LzSA/default.jpg,false,false
